"id","y","x1","x2","x3","eta"
"1",1,-0.00989093165844679,3.92579339046965,1,0.206920450575352
"1",0,-0.448363880626857,5.45457780905774,1,-0.59783876745183
"1",1,-1.01420402340591,4.78669285676693,0,-1.68132672708088
"1",0,-1.55561415478587,5.31322877199433,1,-1.77327635307201
"1",1,-0.440022259019315,4.91002480298434,0,-1.08360942012133
"1",0,0.287741255946457,6.07051603677834,1,0.0940640055102204
"1",0,-1.13242894876748,3.64889961429667,1,-0.938221538569034
"1",0,-0.220927991904318,4.47738330280408,0,-0.753587322593434
"1",0,-1.12803732510656,4.7508093222446,0,-1.79734467226231
"1",0,0.00919825304299593,4.00420127514867,0,-0.392137814382163
"1",0,-0.584381712600589,3.96004495623381,1,-0.425258386674346
"1",1,0.59994063526392,4.98201975942334,1,0.630500639662491
"1",0,-0.501144173555076,4.86782486714327,0,-1.14131292847525
"1",1,-0.578218476846814,2.45065722524957,1,0.0613296757992816
"1",0,0.134751781821251,6.04057345571938,0,-0.667030028743448
"1",1,0.961337441578507,5.24972573598519,0,0.370382307329824
"1",1,-1.11558824870735,7.41620737314833,0,-2.22918655649524
"1",1,-0.3490155255422,5.6851982380511,0,-1.13142727794961
"1",0,-0.937253252603114,4.55304069103801,1,-0.947767993292763
"1",0,0.519892213866115,7.7973911469581,1,0.0956706678960534
"1",0,-1.26468603685498,7.83222602391551,1,-1.84558060205941
"1",1,1.45457644574344,3.78128818370982,1,1.83380318802121
"1",1,0.98627201654017,5.46903195595542,1,0.956517881966412
"1",1,0.673138598911464,4.78875308136785,0,0.149507340498979
"1",1,0.472071493044496,5.18705114655401,1,0.451394935927651
"1",0,-0.511047759093344,5.22754272856881,1,-0.62335536754285
"1",1,0.119342743419111,3.73809953713095,1,0.396168233422661
"1",1,1.49872937146574,5.28558958024256,1,1.54680270468486
"1",1,0.327000399120152,6.7492473631418,1,0.030684373128294
"2",1,1.35907105915248,4.8359099958652,1,1.5494890067249
"2",0,-0.750207340344787,4.83707328930155,1,-1.35346441098459
"2",1,0.833161288872361,6.39857200633747,1,0.545745419861154
"2",0,-0.939928775653243,5.89839624068295,1,-1.81292285557263
"2",1,0.377372776158154,3.35150518161872,0,-0.034829011482657
"2",0,-0.0748407980427146,5.22855697326219,0,-1.10187480370467
"2",0,-0.93986907415092,6.65354723467773,1,-1.93331033736859
"2",1,0.258361739106476,6.41527634991914,1,-0.24788023327591
"2",1,1.65275289211422,5.41995160381423,1,1.83962579303396
"2",1,1.6074975579977,5.72122080711289,1,1.72325170947668
"2",1,-0.903333513997495,3.80306478781132,0,-1.92368855017626
"2",0,-0.714068974368274,5.30013156688137,0,-1.99515389317759
"2",1,1.94256353750825,4.04555106481218,0,1.93092186691233
"2",1,0.479973240755498,4.54198193190306,0,-0.197587863667796
"2",1,1.7492563566193,5.9356036837796,0,1.28154852936834
"2",0,-0.133869190700352,3.86310688830886,0,-0.88044397609117
"2",0,-0.372669626958668,5.26691825087306,1,-0.919046193974946
"2",0,0.636921296827495,5.42833203947154,0,-0.159870052946373
"2",0,-1.39061353262514,5.05491196983963,0,-2.87881891834106
"2",0,0.291468232870102,6.82218882183542,0,-0.863818556188025
"2",0,-1.04509589262307,3.97765267142475,1,-1.56366142456088
"2",1,1.84943574573845,5.6061302614356,0,1.47651984341373
"2",0,0.405462903901935,4.91106943254933,0,-0.378254562588608
"2",0,0.0601189089938998,4.73916775616608,0,-0.817874334957265
"2",0,-0.389706631191075,5.46409123385238,0,-1.57924430502857
"2",1,1.52098616492003,3.97959940931607,1,1.96719889620742
"2",0,-0.543632540851831,3.68654908348159,1,-0.797564586194478
"2",0,-0.847042877227068,4.50551912451658,1,-1.41571925775455
"2",0,-1.3174190595746,6.75175714975545,1,-2.46753367484624
"2",0,-1.31131301447749,5.05576477461252,1,-2.16985709797169
"2",0,-0.0718295779079199,5.33143439822789,0,-1.11721586427713
"2",0,-0.988140285946429,4.81015336232246,1,-1.67531827532367
"2",0,-1.1349808415398,5.47049273195383,0,-2.60603467797635
"2",1,0.697505552321672,4.04832045698285,0,0.216833633970475
"2",0,-1.80934549029917,6.15791046656864,1,-3.05243981530073
"2",1,0.803412349894643,5.58470526024135,1,0.640849186283892
"2",0,-0.592445446178317,4.19354717730829,0,-1.5935952915278
"2",0,-0.364224008284509,5.05455324581199,1,-0.866267688539412
"2",1,1.283805295825,5.71633161949912,1,1.27865302348978
"2",1,1.67542939260602,5.5577309820546,1,1.8457293335289
"2",0,-0.869886679574847,6.48193401587688,0,-2.41087188270769
"2",1,1.84441917482764,4.38701224510515,0,1.71482849451673
"2",0,0.9135777130723,6.11613661549039,0,0.101555820067306
"2",1,0.745500328019261,6.03654800994122,0,-0.116647919842711
"2",0,-1.78862422890961,4.83751686809715,1,-2.78258799764896
"2",1,-0.41911946143955,4.02407330717811,1,-0.713818012405718
"2",1,-0.0886184806004167,3.91085480911548,1,-0.230455798441078
"2",0,0.241013054735959,5.45778695794497,0,-0.710116179969312
"2",1,0.793046379461884,4.92887326627911,1,0.751505153600815
"2",1,1.6627341536805,6.77910266685145,0,1.02960378842975
"2",0,0.473404909484088,5.5351379604962,0,-0.404379989665208
"2",0,-0.286313964985311,4.6280551248365,1,-0.670897946147125
"2",0,0.168321468867362,3.97445775150289,0,-0.492996655444914
"2",0,-1.76608604565263,4.41759832539475,0,-3.26076640017966
"2",0,-0.956572571769357,5.34288839289733,0,-2.33691336171361
"2",0,-0.411392186768353,4.54906535294335,0,-1.42581116037832
"2",0,-1.20902105327696,5.51423012023069,0,-2.71588950240085
"2",1,1.32771025132388,4.66566194783022,1,1.54217099398321
"2",0,-1.38845110870898,4.89444009120552,1,-2.24358251627658
"2",1,1.21367416810244,4.26949032719217,0,0.873973909348487
"3",0,0.187304626218975,6.9050435849087,0,-2.48743112050536
"3",1,0.649270568042994,5.33262173147039,0,-1.983805555875
"3",0,-1.31320602446795,5.23063364049945,0,-3.00619855638354
"3",0,0.532221439294517,3.30813758511593,1,-0.96847885446647
"3",0,-0.75252101290971,5.65979189954933,0,-2.78743565179446
"3",0,0.89821738563478,3.97637641112029,1,-0.958189877124161
"3",0,-0.404240701347589,4.1084784256457,0,-2.28223035831113
"3",0,1.87742564454675,5.91834117102165,0,-1.43610090252253
"3",1,1.86959348246455,4.54729935349177,1,-0.576735603988398
"3",1,0.906810156069696,3.25162771999682,0,-1.35241349540185
"3",0,-0.971133014187217,6.76990410988935,1,-2.48257703942988
"3",1,-1.11284826137125,2.62259307460748,1,-1.6094776376148
"3",0,0.372182606719434,5.57281152985959,0,-2.17494350089098
"3",1,-0.929914271458983,6.01724924908461,1,-2.34284098641963
"3",0,0.124281595461071,4.36903213333947,0,-2.06317382545962
"3",0,1.14116668514907,5.44428705141155,0,-1.74342564565934
"3",0,-1.32775675784796,5.43913038838856,1,-2.45300900866149
"3",0,-0.382403275929391,6.04062315291451,0,-2.65609324964827
"3",0,-0.113694889470935,5.48409938795252,1,-1.8168056700508
"3",1,1.47242722753435,4.75511622090748,0,-1.43224333131798
"3",0,1.7028318233788,5.91599205794021,0,-1.5283801713241
"3",0,1.52791023720056,5.80062235650977,0,-1.6015364332225
"3",0,0.696747370064259,4.06343096586421,0,-1.68678904426293
"3",0,1.8006679173559,3.59921256600427,0,-0.979503613274037
"3",0,0.0657795770093799,5.16027753999318,0,-2.26067618290995
"3",0,0.306076085194945,4.72603762522482,0,-2.04522100034505
"3",0,-0.654675176367164,4.0144608874377,0,-2.39201397388871
"3",0,-0.610701474361122,5.08393067951503,0,-2.60485391677167
"3",0,-1.91990279778838,3.68000347351309,0,-2.9766209657754
"3",0,0.0112521825358272,5.1612263513262,1,-1.68980375872232
"3",1,1.48417365457863,4.37507161245808,0,-1.3427099528618
"3",0,-1.97479686420411,5.95716427419248,0,-3.48744020246554
"3",0,-1.71177150402218,7.42448914116153,1,-2.96801283172079
"3",0,-1.34315510001034,4.08402075631321,0,-2.77464540307046
"3",0,1.08133629709482,6.05766417094298,1,-1.28194171983788
"3",1,0.940737223252654,5.82514972776828,1,-1.31743364068859
"3",0,1.88750254269689,4.92980577569464,1,-0.647995365994988
"3",0,-0.134110492654145,4.54635362594299,1,-1.64011511665365
"3",0,-1.70246194675565,6.57530770683749,1,-2.84160871581314
"3",0,0.595272497273982,2.99454218176375,0,-1.43541666934298
"3",0,1.03437267802656,4.35680520840634,0,-1.57728527432353
"3",0,-1.45157567597926,3.56315655634222,0,-2.69576104740523
"3",0,-0.413661621510983,6.39531343894608,0,-2.72974378327153
"3",0,-1.10005868319422,4.80929656735514,0,-2.80907607084517
"3",0,-1.76816575787961,4.47532880053033,1,-2.49174344931781
"3",0,-0.416429246775806,8.18404447406633,0,-2.97783388432424
"3",0,-1.74028680007905,4.94996273211237,0,-3.1777452238875
"3",1,-1.09645426832139,4.55625068813348,0,-2.75311204703845
"3",0,-1.78148356359452,5.29986525013615,1,-2.66791425481969
"3",0,0.68112815823406,3.43157537924503,1,-0.926071656774904
"3",0,-0.809032869525254,5.49030264267207,1,-2.18702900546866
"3",0,-1.59711367078125,4.90383679892003,1,-2.49238526609866
"3",0,-1.71238361112773,5.46852512253015,1,-2.66256281476416
"3",0,1.52176227513701,4.01762936406215,1,-0.637526640878712
"3",0,1.01698960829526,3.97701615785206,0,-1.49530518437744
"3",0,1.26642355043441,4.30658533672382,0,-1.44251647471155
"3",1,1.92856149468571,4.23201042690722,0,-1.07357840245215
"3",0,-1.58560142014176,6.29904996668359,0,-3.33665534445938
"3",0,-1.60383268259466,6.57914556180809,0,-3.38983875363667
"3",1,1.19532644469291,4.84310804696093,0,-1.59766692743924
"4",1,1.13830106612295,4.64106343941532,1,0.47000219663852
"4",0,-1.96228037960827,4.67096116957833,1,-1.93004057830521
"4",0,1.11626353114843,5.06923647785302,1,0.364742733998997
"4",0,0.917562607675791,5.09690423370105,1,0.205904247330007
"4",1,0.52052741125226,5.29003438776557,0,-0.737794814507662
"4",1,-0.0763566801324487,4.25332105895374,1,-0.380459407696807
"4",0,-1.37345259450376,4.15310361117968,1,-1.35796178376447
"4",0,-1.96713792067021,6.19707766374608,0,-2.81650352499206
"4",0,-0.190166423097253,4.45137263889668,1,-0.513831925428087
"4",0,-0.0308266850188375,5.30304569522545,0,-1.1658918659708
"4",0,-0.441651553846896,4.94302946619667,1,-0.812742109441196
"4",1,-0.141336232423782,4.04215060784933,0,-0.979699822592156
"4",1,0.853116002865136,5.59106190941151,0,-0.536383853841006
"4",0,-1.77879229467362,5.17310487349295,1,-1.89049759625989
"4",0,-0.580867609940469,6.39978335621251,1,-1.17850141638434
"4",1,1.21124909166247,5.11745958462699,1,0.428602815236207
"4",0,1.34283534809947,4.66845424179915,0,0.022016362293877
"4",1,-1.04900238011032,5.27829491330536,1,-1.34723628925376
"4",0,-0.584055589511991,3.81440835096466,1,-0.663483936971471
"4",1,1.42754168063402,4.1641059466064,0,0.201735326879267
"4",0,1.41505349520594,5.51027325113943,0,-0.0880180616462678
"4",1,-0.816418178379536,4.66687909877605,1,-1.04457079248029
"4",1,-1.41180670168251,4.93403905364754,1,-1.55987283550822
"4",0,0.815968245267868,4.88477829057805,0,-0.430016257626306
"4",0,-1.58477324713022,4.34948738122547,0,-2.16730153931903
"4",0,-1.86508890800178,2.98131134091758,1,-1.40600800497923
"4",1,1.99761811178178,5.34883497017659,1,0.991452105853914
"4",0,-1.86050078365952,5.76163950764686,0,-2.66132483352979
"4",0,-0.646434864960611,3.71128376464987,0,-1.28423246276365
"4",0,1.66025504656136,6.48240271845861,1,0.538798348243027
"4",0,0.468941078521311,5.38515482368723,0,-0.795440321578477
"4",0,-0.854858605191112,6.34164029499387,1,-1.38089335729914
"4",0,0.951189612038434,4.04282952875771,0,-0.136447485704448
"4",0,1.33621723670512,5.16678128835425,1,0.515485338429396
"4",1,-0.742916878312826,4.89998604106119,1,-1.03657023458522
"4",1,-0.0297338087111712,5.76850743188178,1,-0.649180229892566
"4",0,0.789495064876974,4.42414043208731,1,0.248594573151997
"4",1,0.565849415957928,4.98990232804754,1,-0.0443982176357026
"4",0,0.575691659934819,3.22134085125606,0,-0.199181442668674
"4",1,1.91141361929476,4.2223785571295,0,0.561383166778256
"4",0,-0.341058662161231,5.12503388366511,1,-0.771244028249391
"4",0,-1.52238088008016,4.29367850761178,0,-2.10622101587894
"4",0,0.10411864053458,4.95643051418852,0,-0.994119781188455
"4",0,-1.09970659669489,4.53207402607478,0,-1.83395606036599
"4",0,-0.0543529437854886,5.60693013616149,1,-0.639775971504514
"4",0,-0.519140806049109,6.16848830874956,0,-1.69403853207231
"4",1,1.93340072315186,4.17749858719248,0,0.589042981471129
"4",0,-0.446723539382219,4.69296344140527,0,-1.36474348863887
"4",0,-1.0830206386745,6.43976125836974,0,-2.17238643907415
"4",1,0.493190185166895,2.80107674581629,0,-0.123078060077262
"4",0,-1.4538392117247,4.68016220825927,1,-1.53949639720158
"4",1,1.86987797729671,7.06470428414334,1,0.614605468333024
"4",0,0.060287231579423,7.19359006906426,1,-0.800461775043751
"4",0,-1.34771868307143,5.15659532335015,0,-2.15451605969099
"4",1,0.487609180621803,4.13639104938636,1,0.0827936686821077
"4",1,1.94381666090339,5.16545741949044,1,0.984802976504367
"4",0,0.675086069852114,4.34722560405298,0,-0.422190000989143
"4",1,-0.324336412362754,6.45281728229148,0,-1.58871428634267
"4",0,-0.706620027311146,4.19351734429695,0,-1.4528568739177
"4",0,1.34102127980441,5.37291159520875,0,-0.119926021045883
"5",0,-1.42473182547837,5.61985007456869,0,-2.3771327629453
"5",0,-1.22873621247709,4.24248983930415,1,-1.34121276400444
"5",0,1.58695473056287,5.85152468150618,0,-0.0393916982465382
"5",1,-0.767521782778203,4.25207002908369,1,-0.979276515107155
"5",0,-0.546797825954854,5.63023982965398,1,-1.08573088054074
"5",0,1.13578591495752,6.09666163310355,0,-0.436690259629393
"5",0,-1.22648528032005,4.01155707761679,1,-1.28346448675093
"5",0,-1.9289367524907,6.1079950409796,0,-2.85856508363898
"5",0,-0.373568534851074,4.51046712878759,0,-1.3271913535588
"5",1,-0.0673293229192495,5.29435338843697,1,-0.64561375236578
"5",0,-0.312620199285448,5.20183747228877,0,-1.42167550778882
"5",0,-0.628764793276787,4.5728036136618,1,-0.942429468126279
"5",1,1.46593325864524,5.26810286999778,0,-0.0299227524541615
"5",0,-0.179567796178162,3.76956907457616,1,-0.394561210670395
"5",0,0.135059494525194,4.86386312781504,1,-0.400992257850287
"5",0,1.85537332762033,5.82579083166517,1,0.776968987257396
"5",1,1.09836616832763,2.82587535077069,1,0.902684906694826
"5",0,-1.16449460573494,3.51207381264175,1,-1.1015416011665
"5",0,-0.764852669090033,3.83806244240303,0,-1.47473062183693
"5",1,1.88536980096251,3.41091030585457,0,0.735970852283811
"5",0,0.339600373990834,5.41958303929636,0,-0.947665143938044
"5",1,1.04329450149089,4.00707165024399,0,-0.0900442419034347
"5",0,-0.509162422269583,2.83545291467103,1,-0.370062226224511
"5",1,1.07677564490587,4.36243123491955,1,0.45142488694923
"5",1,0.150708732195199,4.60936474852519,0,-0.934892089434139
"5",1,1.65598179865628,5.85678547377811,1,0.614215967823614
"5",0,-1.2588142324239,3.89624786400117,0,-1.87982715416489
"5",0,-0.871126330457628,6.1612892557387,0,-2.03196659211152
"5",0,-1.62015034724027,5.3983627156286,1,-1.89123312652242
"5",0,-1.15805168356746,5.36235215763555,0,-2.11965005453441
"5",1,1.9083959851414,4.1474743296855,1,1.15863282696393
"5",0,-0.814791298471391,6.95366787989804,1,-1.50846560392265
"5",1,0.903932107612491,4.83572916790285,1,0.211938877508693
"5",0,1.14275133702904,3.17510241582167,0,0.221211352836383
"5",0,-1.5783290155232,4.7961435286075,0,-2.33992592341225
"5",0,-1.0416214838624,3.06555592926795,0,-1.46853871053915
"5",0,-0.917820510454476,4.68948988421333,1,-1.19587579132577
"5",0,-1.59576602373272,4.57777299681038,0,-2.30709529680235
"5",0,-1.52834463492036,5.68182969040341,0,-2.46991756638305
"5",1,1.96494622342288,6.00949618573749,1,0.832445610419173
"5",0,1.94421718921512,4.27389503509885,0,0.55689252160343
"5",0,-1.45173011440784,5.80610886837503,1,-1.83105723364135
"5",1,1.62123832665384,6.42432310966876,0,-0.105709127459088
"5",1,0.305207350291312,4.21585599515735,1,-0.123656910268493
"5",1,-0.41820456366986,4.34759563350067,1,-0.725659841538686
"5",0,-0.200790063478053,5.65077836315368,0,-1.41615170046071
"5",1,0.826007604598999,5.18304796994394,1,0.0810454609224007
"5",0,-1.66998901683837,5.54877496044428,1,-1.95806903955351
"5",0,-0.642749679274857,6.40468429454756,0,-1.89037559248677
"5",1,0.723150204867125,5.3870831195764,1,-0.0387852990605906
"5",0,-0.732203007675707,6.05170127017537,0,-1.90432101706863
"5",0,1.32627439219505,5.62290546233719,0,-0.205380729052933
"5",0,-1.13931166939437,5.43362038980885,1,-1.5180551869811
"5",0,-0.00820425525307655,5.38608443818441,0,-1.21610424445998
"5",0,-0.895801309496164,6.29132330445808,1,-1.47233624240505
"5",0,-1.23190672509372,3.99774012628935,0,-1.88429522712346
"5",1,1.80248505622149,3.89481727084251,0,0.5378544562649
"5",0,-0.713097848929465,5.59194600339721,0,-1.81022279656567
"5",0,-0.0861744647845626,4.88031033586689,0,-1.17906252568216
"5",0,-1.88802971225232,5.07400521168496,0,-2.64079529484734
"6",0,0.189837872050703,5.7412773771714,1,-1.83110889644134
"6",1,0.576960882171988,5.75329504784908,0,-2.19923651819045
"6",0,0.385054178535938,4.73732949663822,1,-1.52091894990974
"6",0,-0.712250497192144,4.6874561310029,1,-2.17350736938385
"6",0,1.56445724982768,5.07359860900787,0,-1.4767064004933
"6",0,0.505027789622545,6.06301778929474,1,-1.69514524273633
"6",0,-0.788380338810384,5.426020486679,1,-2.36583349865045
"6",0,-0.44718134496361,6.43300751082319,0,-2.92986111724746
"6",0,-1.35809963010252,4.99236312958003,0,-3.22685498106101
"6",1,1.4502075901255,6.12566760522075,0,-1.73419223295867
"6",0,1.81240485515445,5.88300231101725,0,-1.47487255372904
"6",0,0.254578733816743,5.61208346090007,1,-1.76922212821765
"6",0,-0.68181034643203,5.41470070677846,1,-2.2993379988398
"6",1,1.98646887484938,4.72011760285748,0,-1.14944092992206
"6",0,-1.06072129681706,4.89096249083077,0,-3.02660982195355
"6",0,0.450687861070037,5.22939549570847,0,-2.18007439148262
"6",0,-1.56728588230908,5.04888889067929,0,-3.36453854769466
"6",0,-0.0518697202205658,5.94322446838622,0,-2.61175847978701
"6",0,-1.60221670661122,4.89068287681357,1,-2.75381324097387
"6",0,-1.35533694922924,4.92962307841217,0,-3.21253847460313
"6",0,-0.868028516881168,4.51568091243434,1,-2.23032002492922
"6",0,0.335489343851805,4.86166367145667,1,-1.57678129426422
"6",0,0.926830635406077,4.93123435769616,0,-1.83360425878287
"6",0,-1.33791635558009,2.68626422610058,1,-1.99489902103978
"6",0,1.46587105281651,3.63516830278568,0,-1.20289345580075
"6",0,0.834296548739076,4.92751309004804,1,-1.28877365672394
"6",0,1.04159814491868,4.7347162251355,1,-1.12357531288859
"6",0,-1.41166356578469,3.79913067179256,1,-2.38609002029426
"6",0,-0.567772146314383,3.00846182395698,1,-1.64272868007595
"6",0,0.693329925648868,4.64563078008657,1,-1.31506162030002
"6",0,0.0952904066070914,5.65349576569428,0,-2.47284237422569
"6",0,-0.600792828947306,6.77323863192756,0,-3.07423563390259
"6",0,-1.03787719365209,4.96154320629066,0,-3.02713136762686
"6",0,-1.76723281480372,6.49318484062772,1,-3.13696431436296
"6",0,-1.05352103151381,5.08302215763597,1,-2.46077512248965
"6",0,1.56031165271997,5.11553210425956,1,-0.887442923678608
"6",0,1.24730966426432,5.32482531334875,0,-1.71670869061345
"6",0,0.990065288729966,4.12942275473908,0,-1.61793577543918
"6",0,-1.38035309687257,4.94828178710512,0,-3.23143521775009
"6",0,-1.50103164557368,5.90844769879225,1,-2.88171178332325
"6",0,1.89890323393047,4.25027421314781,1,-0.497512279155278
"6",0,-0.255480015650392,4.67839393011204,1,-1.89551635733124
"6",0,-0.143933492712677,3.85222924954075,0,-2.23379873420506
"6",0,-1.33880767505616,5.35435219644936,0,-3.28519596287621
"6",0,0.339746229350567,5.42479978238902,0,-2.28380887759485
"6",0,-0.916887922212481,5.64834735122408,1,-2.48365592537686
"6",0,-1.07961231842637,3.7801899684831,0,-2.7804120364218
"6",0,0.76483132597059,5.10723503475476,1,-1.36657972187231
"6",1,-0.868590401485562,4.05594230835015,0,-2.72328666376403
"6",0,1.24159226473421,4.99961535128398,0,-1.65714515746993
"6",0,-1.62433357164264,6.34262392000608,0,-3.62714049753463
"6",0,1.28812028467655,4.49647471306572,0,-1.52295798796007
"6",0,-0.290286877192557,5.71668332093883,1,-2.11698631252514
"6",0,1.02354903891683,4.25033141591631,1,-1.02655871800232
"6",0,0.649542026221752,4.52147178954969,0,-1.91443586854257
"6",0,-0.221890412271023,5.43872175058662,1,-2.02580518148412
"6",0,0.50858473777771,4.32088772954213,0,-1.95424876255937
"6",0,-1.99813860375434,3.29703516485456,1,-2.59878605970438
"6",0,-1.13102594390512,6.26516843521333,0,-3.3167158138145
"6",0,0.819488982670009,5.36035723787985,0,-1.98191902879759
"7",0,-1.1393340472132,4.41636055943991,1,-1.68493961906865
"7",1,1.25573488511145,3.0059212126694,0,0.171012098689215
"7",0,-0.768944502808154,6.9022097713993,0,-2.4111579354646
"7",0,0.750970742665231,8.39037082127154,0,-1.29200103008291
"7",0,1.73072431609035,5.20748040735546,0,0.0322638143035522
"7",0,-1.53688134066761,5.84980664751119,1,-2.30982523639138
"7",0,-1.48917724844068,6.22456031207416,1,-2.33066564811521
"7",0,0.712895429693162,4.29819556646139,1,-0.0560385735361002
"7",0,-0.2842056164518,4.64880377044346,1,-0.996731301425355
"7",1,1.33760391175747,3.2728789633548,1,0.75672527676486
"7",1,1.88575226720423,4.26342176772813,1,0.96635373326751
"7",0,-1.71804408915341,5.62240978288611,1,-2.42684382579605
"7",1,-0.160859227180481,4.70928401075913,1,-0.902989134977837
"7",1,0.80634047370404,4.78578846581692,0,-0.68268418604045
"7",1,-1.65223932825029,4.88744044849748,1,-2.22984523309042
"7",0,1.97177606448531,3.1363330175044,0,0.7477636095425
"7",1,-0.987604023888707,5.83762993423167,1,-1.83273468805995
"7",0,-1.80184625741094,3.55650711106458,1,-2.04133324505363
"7",0,0.745299787260592,4.79142983758435,0,-0.736649341712151
"7",1,1.14770941063762,4.56143653794117,0,-0.339460241581798
"7",0,-0.585575696080923,4.7814061831438,1,-1.28547639659941
"7",0,-0.534234220162034,6.45996594473579,1,-1.54196641721275
"7",0,-0.851599477231503,4.41794008208463,1,-1.43646864859774
"7",0,-1.68010835070163,4.2169024042881,0,-2.70637803782107
"7",0,-0.53818292170763,3.48034600505615,0,-1.52688886485563
"7",0,-1.28794474154711,4.19430191838875,1,-1.76186689216682
"7",1,0.144214882515371,3.83381529263226,1,-0.433490186435711
"7",0,0.0157948480919003,5.4079461962483,1,-0.888554836839074
"7",1,1.7801404139027,4.13699575399212,0,0.305124388337386
"7",0,-0.634714864194393,5.30404203502814,0,-2.03170570953193
"7",0,-0.141144903376698,4.85357251215208,1,-0.916119634630584
"7",0,-1.66987527348101,3.5664378200892,1,-1.92999508251313
"7",1,1.44042738433927,4.2093922142773,0,-0.00600277533439569
"7",0,-0.417357440106571,5.88511245505768,0,-1.94769492648413
"7",0,0.943597401492298,5.90307608595457,0,-0.773809240258037
"7",0,-1.31302637606859,7.00557327430063,1,-2.29653621138512
"7",1,-0.180953474715352,4.99641969160022,1,-0.979552052645436
"7",0,1.08081903774291,3.50417318601786,0,-0.13362303003989
"7",0,-1.74940000660717,4.23158297298484,1,-2.16977574429218
"7",0,1.26032598037273,5.40848850484015,0,-0.412403174426716
"7",0,-0.795429902151227,6.90013633489472,1,-1.83376166631478
"7",0,-0.541315888054669,5.11000912343972,1,-1.31366768140357
"7",0,-0.751548832282424,6.14038682512847,1,-1.67916054333465
"7",0,-1.85052014049143,5.76808130469226,1,-2.56698627330316
"7",0,0.0752196935936809,3.83190837788267,1,-0.492658678213078
"7",0,0.716053662821651,4.82888734773514,1,-0.169728160109697
"7",1,1.61293424107134,6.30526153634768,1,0.339112398921871
"7",0,-1.89789320621639,5.87609610959591,1,-2.62650691184182
"7",0,1.95631308294833,5.4637961415678,0,0.179301930494163
"7",0,-0.788449501618743,5.47711424537688,1,-1.59676231479113
"7",1,1.75655360240489,4.5085946997906,0,0.198711218669801
"7",0,0.750430326908827,3.6806146866558,0,-0.468463428699392
"7",0,-0.211852020584047,6.29542579083131,0,-1.83737436415078
"7",1,1.26591255515814,3.57978050833307,0,0.00509618870426948
"7",0,-1.84200320858508,4.06110408029417,1,-2.20873633968244
"7",1,0.956126742064953,5.62896499251984,1,-0.115426055431229
"7",1,-0.605122025124729,3.7378054506104,0,-1.65614374752963
"7",0,1.31700329389423,4.44812958672721,0,-0.167903505646111
"7",0,0.142165566794574,3.81720049321752,0,-1.03091923552603
"7",0,-0.901818545535207,5.62066355772895,0,-2.3206735339203
"8",1,1.20379284769297,5.4463130166381,1,2.12284418539045
"8",0,-1.63342122081667,5.42188469327369,1,-1.92294552121634
"8",1,1.32843109685928,5.44246477214564,0,1.70147923073232
"8",0,-0.892579710111022,5.55724574637894,0,-1.4900110934904
"8",0,1.01244039833546,5.63935649197052,1,1.81484654466809
"8",1,1.85661028046161,3.03133844332578,1,3.64071296392573
"8",0,-1.67413375992328,4.85118363864013,0,-2.46984423551193
"8",1,1.41745898593217,5.1124638125519,0,1.89112222424414
"8",1,1.2089528683573,5.72467620264776,1,2.08036328921095
"8",0,-0.459305581636727,3.81251392399472,1,0.105326287445279
