"id","y","x1","x2","x3","x4"
"3",0,0.372182606719434,5.57281152985959,0,0
"3",0,-0.929914271458983,6.01724924908461,1,1
"3",1,0.124281595461071,4.36903213333947,0,0
"3",0,1.14116668514907,5.44428705141155,0,0
"3",0,-1.32775675784796,5.43913038838856,1,0
"3",0,-0.382403275929391,6.04062315291451,0,1
"3",0,-0.113694889470935,5.48409938795252,1,0
"3",0,1.47242722753435,4.75511622090748,0,1
"3",0,1.7028318233788,5.91599205794021,0,0
"3",0,1.52791023720056,5.80062235650977,0,1
"3",0,0.696747370064259,4.06343096586421,0,0
"3",0,1.8006679173559,3.59921256600427,0,0
"3",1,0.0657795770093799,5.16027753999318,0,0
"3",0,0.306076085194945,4.72603762522482,0,1
"3",0,-0.654675176367164,4.0144608874377,0,0
"3",0,-0.610701474361122,5.08393067951503,0,1
"3",0,-1.91990279778838,3.68000347351309,0,1
"3",0,0.0112521825358272,5.1612263513262,1,0
"3",0,1.48417365457863,4.37507161245808,0,1
"3",0,-1.97479686420411,5.95716427419248,0,1
"3",0,-1.71177150402218,7.42448914116153,1,1
"3",0,-1.34315510001034,4.08402075631321,0,0
"3",0,1.08133629709482,6.05766417094298,1,0
"3",0,0.940737223252654,5.82514972776828,1,1
"3",1,1.88750254269689,4.92980577569464,1,0
"3",1,-0.134110492654145,4.54635362594299,1,1
"3",1,-1.70246194675565,6.57530770683749,1,0
"3",0,0.595272497273982,2.99454218176375,0,1
"3",0,1.03437267802656,4.35680520840634,0,1
"3",0,-1.45157567597926,3.56315655634222,0,1
"3",0,-0.413661621510983,6.39531343894608,0,0
"3",0,-1.10005868319422,4.80929656735514,0,0
"3",0,-1.76816575787961,4.47532880053033,1,0
"3",0,-0.416429246775806,8.18404447406633,0,1
"3",0,-1.74028680007905,4.94996273211237,0,0
"3",0,-1.09645426832139,4.55625068813348,0,1
"3",0,-1.78148356359452,5.29986525013615,1,1
"3",0,0.68112815823406,3.43157537924503,1,0
"3",0,-0.809032869525254,5.49030264267207,1,0
"3",0,-1.59711367078125,4.90383679892003,1,1
"3",0,-1.71238361112773,5.46852512253015,1,1
"3",1,1.52176227513701,4.01762936406215,1,0
"3",0,1.01698960829526,3.97701615785206,0,1
"3",1,1.26642355043441,4.30658533672382,0,0
"3",0,1.92856149468571,4.23201042690722,0,1
"3",0,-1.58560142014176,6.29904996668359,0,0
"3",0,-1.60383268259466,6.57914556180809,0,1
"3",0,1.19532644469291,4.84310804696093,0,1
"4",1,1.13830106612295,4.64106343941532,1,0
"4",0,-1.96228037960827,4.67096116957833,1,1
"4",0,1.11626353114843,5.06923647785302,1,1
"4",0,0.917562607675791,5.09690423370105,1,1
"4",0,0.52052741125226,5.29003438776557,0,1
"4",0,-0.0763566801324487,4.25332105895374,1,1
"4",0,-1.37345259450376,4.15310361117968,1,0
"4",0,-1.96713792067021,6.19707766374608,0,0
"4",1,-0.190166423097253,4.45137263889668,1,0
"4",0,-0.0308266850188375,5.30304569522545,0,0
"4",0,-0.441651553846896,4.94302946619667,1,1
"4",0,-0.141336232423782,4.04215060784933,0,1
"4",0,0.853116002865136,5.59106190941151,0,1
"4",0,-1.77879229467362,5.17310487349295,1,0
"4",0,-0.580867609940469,6.39978335621251,1,0
"4",0,1.21124909166247,5.11745958462699,1,1
"4",0,1.34283534809947,4.66845424179915,0,1
"4",0,-1.04900238011032,5.27829491330536,1,1
"4",1,-0.584055589511991,3.81440835096466,1,0
"4",1,1.42754168063402,4.1641059466064,0,0
"4",1,1.41505349520594,5.51027325113943,0,0
"4",0,-0.816418178379536,4.66687909877605,1,1
"4",0,-1.41180670168251,4.93403905364754,1,1
"4",1,0.815968245267868,4.88477829057805,0,0
"4",0,-1.58477324713022,4.34948738122547,0,0
"4",0,-1.86508890800178,2.98131134091758,1,0
"4",1,1.99761811178178,5.34883497017659,1,0
"4",0,-1.86050078365952,5.76163950764686,0,1
"4",0,-0.646434864960611,3.71128376464987,0,0
"4",0,1.66025504656136,6.48240271845861,1,1
"4",1,0.468941078521311,5.38515482368723,0,0
"4",0,-0.854858605191112,6.34164029499387,1,1
"4",0,0.951189612038434,4.04282952875771,0,0
"4",0,1.33621723670512,5.16678128835425,1,1
"4",0,-0.742916878312826,4.89998604106119,1,1
"4",0,-0.0297338087111712,5.76850743188178,1,1
"4",0,0.789495064876974,4.42414043208731,1,1
"4",0,0.565849415957928,4.98990232804754,1,1
"4",1,0.575691659934819,3.22134085125606,0,0
"4",1,1.91141361929476,4.2223785571295,0,0
"4",1,-0.341058662161231,5.12503388366511,1,0
"4",0,-1.52238088008016,4.29367850761178,0,1
"4",0,0.10411864053458,4.95643051418852,0,0
"4",0,-1.09970659669489,4.53207402607478,0,1
"4",1,-0.0543529437854886,5.60693013616149,1,0
"4",1,-0.519140806049109,6.16848830874956,0,0
"4",1,1.93340072315186,4.17749858719248,0,0
"4",1,-0.446723539382219,4.69296344140527,0,0
"4",0,-1.0830206386745,6.43976125836974,0,1
"4",0,0.493190185166895,2.80107674581629,0,1
"4",1,-1.4538392117247,4.68016220825927,1,0
"4",1,1.86987797729671,7.06470428414334,1,0
"4",0,0.060287231579423,7.19359006906426,1,1
"4",0,-1.34771868307143,5.15659532335015,0,1
"4",1,0.487609180621803,4.13639104938636,1,0
"4",1,1.94381666090339,5.16545741949044,1,0
"4",1,0.675086069852114,4.34722560405298,0,0
"4",0,-0.324336412362754,6.45281728229148,0,1
"4",0,-0.706620027311146,4.19351734429695,0,1
"4",1,1.34102127980441,5.37291159520875,0,0
"5",0,-1.42473182547837,5.61985007456869,0,0
"5",0,-1.22873621247709,4.24248983930415,1,0
"5",1,1.58695473056287,5.85152468150618,0,0
"5",0,-0.767521782778203,4.25207002908369,1,1
"5",1,-0.546797825954854,5.63023982965398,1,0
"5",1,1.13578591495752,6.09666163310355,0,0
"5",0,-1.22648528032005,4.01155707761679,1,1
"5",0,-1.9289367524907,6.1079950409796,0,0
"5",1,-0.373568534851074,4.51046712878759,0,0
"5",0,-0.0673293229192495,5.29435338843697,1,1
"5",0,-0.312620199285448,5.20183747228877,0,0
"5",1,-0.628764793276787,4.5728036136618,1,0
"5",0,1.46593325864524,5.26810286999778,0,1
"5",0,-0.179567796178162,3.76956907457616,1,0
"5",1,0.135059494525194,4.86386312781504,1,0
"5",0,1.85537332762033,5.82579083166517,1,1
"5",0,1.09836616832763,2.82587535077069,1,1
"5",1,-1.16449460573494,3.51207381264175,1,0
"5",0,-0.764852669090033,3.83806244240303,0,1
"5",1,1.88536980096251,3.41091030585457,0,0
"5",1,0.339600373990834,5.41958303929636,0,0
"5",0,1.04329450149089,4.00707165024399,0,1
"5",0,-0.509162422269583,2.83545291467103,1,0
"5",1,1.07677564490587,4.36243123491955,1,0
"5",0,0.150708732195199,4.60936474852519,0,1
"5",1,1.65598179865628,5.85678547377811,1,0
"5",0,-1.2588142324239,3.89624786400117,0,0
"5",0,-0.871126330457628,6.1612892557387,0,1
"5",1,-1.62015034724027,5.3983627156286,1,0
"5",0,-1.15805168356746,5.36235215763555,0,1
"5",1,1.9083959851414,4.1474743296855,1,0
"5",0,-0.814791298471391,6.95366787989804,1,1
"5",1,0.903932107612491,4.83572916790285,1,0
"5",0,1.14275133702904,3.17510241582167,0,1
"5",0,-1.5783290155232,4.7961435286075,0,1
"5",0,-1.0416214838624,3.06555592926795,0,0
"5",0,-0.917820510454476,4.68948988421333,1,0
"5",0,-1.59576602373272,4.57777299681038,0,1
"5",0,-1.52834463492036,5.68182969040341,0,1
"5",1,1.96494622342288,6.00949618573749,1,0
"5",1,1.94421718921512,4.27389503509885,0,1
"5",0,-1.45173011440784,5.80610886837503,1,0
"5",0,1.62123832665384,6.42432310966876,0,1
"5",0,0.305207350291312,4.21585599515735,1,1
"5",0,-0.41820456366986,4.34759563350067,1,1
"5",0,-0.200790063478053,5.65077836315368,0,0
"5",1,0.826007604598999,5.18304796994394,1,0
"5",0,-1.66998901683837,5.54877496044428,1,1
"5",0,-0.642749679274857,6.40468429454756,0,0
"5",0,0.723150204867125,5.3870831195764,1,1
"5",0,-0.732203007675707,6.05170127017537,0,1
"5",1,1.32627439219505,5.62290546233719,0,0
"5",0,-1.13931166939437,5.43362038980885,1,1
"5",0,-0.00820425525307655,5.38608443818441,0,0
"5",0,-0.895801309496164,6.29132330445808,1,1
"5",1,-1.23190672509372,3.99774012628935,0,0
"5",0,1.80248505622149,3.89481727084251,0,1
"5",0,-0.713097848929465,5.59194600339721,0,1
"5",0,-0.0861744647845626,4.88031033586689,0,1
"5",0,-1.88802971225232,5.07400521168496,0,1
"6",0,0.189837872050703,5.7412773771714,1,0
"6",0,0.576960882171988,5.75329504784908,0,1
"6",0,0.385054178535938,4.73732949663822,1,0
"6",1,-0.712250497192144,4.6874561310029,1,0
"6",0,1.56445724982768,5.07359860900787,0,1
"6",0,0.505027789622545,6.06301778929474,1,1
"6",0,-0.788380338810384,5.426020486679,1,0
"6",0,-0.44718134496361,6.43300751082319,0,1
"6",0,-1.35809963010252,4.99236312958003,0,1
"6",0,1.4502075901255,6.12566760522075,0,1
"6",1,1.81240485515445,5.88300231101725,0,0
"6",0,0.254578733816743,5.61208346090007,1,1
"6",0,-0.68181034643203,5.41470070677846,1,1
"6",0,1.98646887484938,4.72011760285748,0,1
"6",0,-1.06072129681706,4.89096249083077,0,0
"6",0,0.450687861070037,5.22939549570847,0,1
"6",0,-1.56728588230908,5.04888889067929,0,0
"6",0,-0.0518697202205658,5.94322446838622,0,1
"6",0,-1.60221670661122,4.89068287681357,1,0
"6",0,-1.35533694922924,4.92962307841217,0,0
"6",0,-0.868028516881168,4.51568091243434,1,1
"6",1,0.335489343851805,4.86166367145667,1,0
"6",0,0.926830635406077,4.93123435769616,0,0
"6",0,-1.33791635558009,2.68626422610058,1,1
"6",0,1.46587105281651,3.63516830278568,0,1
"6",0,0.834296548739076,4.92751309004804,1,1
"6",0,1.04159814491868,4.7347162251355,1,1
"6",0,-1.41166356578469,3.79913067179256,1,0
"6",0,-0.567772146314383,3.00846182395698,1,0
"6",0,0.693329925648868,4.64563078008657,1,1
"6",0,0.0952904066070914,5.65349576569428,0,1
"6",0,-0.600792828947306,6.77323863192756,0,1
"6",0,-1.03787719365209,4.96154320629066,0,1
"6",0,-1.76723281480372,6.49318484062772,1,1
"6",0,-1.05352103151381,5.08302215763597,1,1
"6",1,1.56031165271997,5.11553210425956,1,0
"6",0,1.24730966426432,5.32482531334875,0,1
"6",0,0.990065288729966,4.12942275473908,0,1
"6",1,-1.38035309687257,4.94828178710512,0,0
"6",0,-1.50103164557368,5.90844769879225,1,0
"6",0,1.89890323393047,4.25027421314781,1,1
"6",1,-0.255480015650392,4.67839393011204,1,0
"6",0,-0.143933492712677,3.85222924954075,0,1
"6",1,-1.33880767505616,5.35435219644936,0,0
"6",1,0.339746229350567,5.42479978238902,0,0
"6",0,-0.916887922212481,5.64834735122408,1,1
"6",0,-1.07961231842637,3.7801899684831,0,1
"6",0,0.76483132597059,5.10723503475476,1,0
"6",0,-0.868590401485562,4.05594230835015,0,1
"6",1,1.24159226473421,4.99961535128398,0,0
"6",0,-1.62433357164264,6.34262392000608,0,0
"6",1,1.28812028467655,4.49647471306572,0,0
"6",0,-0.290286877192557,5.71668332093883,1,1
"6",0,1.02354903891683,4.25033141591631,1,0
"6",1,0.649542026221752,4.52147178954969,0,0
"6",1,-0.221890412271023,5.43872175058662,1,0
"6",0,0.50858473777771,4.32088772954213,0,1
"6",0,-1.99813860375434,3.29703516485456,1,0
"6",1,-1.13102594390512,6.26516843521333,0,0
"6",1,0.819488982670009,5.36035723787985,0,0
"7",0,-1.1393340472132,4.41636055943991,1,1
"7",0,1.25573488511145,3.0059212126694,0,0
"7",1,-0.768944502808154,6.9022097713993,0,0
"7",0,0.750970742665231,8.39037082127154,0,0
"7",0,1.73072431609035,5.20748040735546,0,1
"7",0,-1.53688134066761,5.84980664751119,1,1
"7",0,-1.48917724844068,6.22456031207416,1,1
"7",1,0.712895429693162,4.29819556646139,1,0
"7",1,-0.2842056164518,4.64880377044346,1,0
"7",1,1.33760391175747,3.2728789633548,1,0
"7",1,1.88575226720423,4.26342176772813,1,0
"7",0,-1.71804408915341,5.62240978288611,1,0
"7",0,-0.160859227180481,4.70928401075913,1,1
"7",0,0.80634047370404,4.78578846581692,0,1
"7",0,-1.65223932825029,4.88744044849748,1,1
"7",0,1.97177606448531,3.1363330175044,0,1
"7",0,-0.987604023888707,5.83762993423167,1,1
"7",0,-1.80184625741094,3.55650711106458,1,0
"7",0,0.745299787260592,4.79142983758435,0,0
"7",1,1.14770941063762,4.56143653794117,0,1
"7",1,-0.585575696080923,4.7814061831438,1,0
"7",0,-0.534234220162034,6.45996594473579,1,1
"7",0,-0.851599477231503,4.41794008208463,1,1
"7",0,-1.68010835070163,4.2169024042881,0,0
"7",0,-0.53818292170763,3.48034600505615,0,1
"7",0,-1.28794474154711,4.19430191838875,1,0
"7",0,0.144214882515371,3.83381529263226,1,1
"7",1,0.0157948480919003,5.4079461962483,1,0
"7",0,1.7801404139027,4.13699575399212,0,1
"7",0,-0.634714864194393,5.30404203502814,0,0
"7",0,-0.141144903376698,4.85357251215208,1,1
"7",0,-1.66987527348101,3.5664378200892,1,1
"7",1,1.44042738433927,4.2093922142773,0,1
"7",0,-0.417357440106571,5.88511245505768,0,1
"7",0,0.943597401492298,5.90307608595457,0,1
"7",0,-1.31302637606859,7.00557327430063,1,0
"7",0,-0.180953474715352,4.99641969160022,1,1
"7",1,1.08081903774291,3.50417318601786,0,0
"7",0,-1.74940000660717,4.23158297298484,1,1
"7",1,1.26032598037273,5.40848850484015,0,0
"7",1,-0.795429902151227,6.90013633489472,1,0
"7",1,-0.541315888054669,5.11000912343972,1,0
"7",0,-0.751548832282424,6.14038682512847,1,0
"7",0,-1.85052014049143,5.76808130469226,1,0
"7",1,0.0752196935936809,3.83190837788267,1,0
"7",1,0.716053662821651,4.82888734773514,1,0
"7",1,1.61293424107134,6.30526153634768,1,0
"7",0,-1.89789320621639,5.87609610959591,1,0
"7",0,1.95631308294833,5.4637961415678,0,1
"7",1,-0.788449501618743,5.47711424537688,1,0
"7",1,1.75655360240489,4.5085946997906,0,0
"7",1,0.750430326908827,3.6806146866558,0,0
"7",1,-0.211852020584047,6.29542579083131,0,0
"7",1,1.26591255515814,3.57978050833307,0,0
"7",1,-1.84200320858508,4.06110408029417,1,0
"7",0,0.956126742064953,5.62896499251984,1,1
"7",0,-0.605122025124729,3.7378054506104,0,1
"7",1,1.31700329389423,4.44812958672721,0,0
"7",1,0.142165566794574,3.81720049321752,0,1
"7",1,-0.901818545535207,5.62066355772895,0,0
"8",0,1.20379284769297,5.4463130166381,1,1
"8",0,-1.63342122081667,5.42188469327369,1,0
"8",1,1.32843109685928,5.44246477214564,0,0
"8",0,-0.892579710111022,5.55724574637894,0,1
"8",1,1.01244039833546,5.63935649197052,1,1
"8",1,1.85661028046161,3.03133844332578,1,0
"8",0,-1.67413375992328,4.85118363864013,0,1
"8",1,1.41745898593217,5.1124638125519,0,0
"8",0,1.2089528683573,5.72467620264776,1,1
"8",0,-0.459305581636727,3.81251392399472,1,1
"8",0,-0.689610403962433,4.50039981018409,1,1
"8",0,-1.18024518806487,3.92635700924884,0,0
"8",1,0.277530650608242,6.05724021270968,0,0
"8",1,1.55222076177597,6.27907258320933,0,1
"8",1,0.118856365792453,5.78767672535923,0,0
"8",1,0.347834627144039,3.77759661742301,1,1
"8",0,0.662940570153296,5.45195211673665,1,1
"8",0,0.119569834321737,6.15044918638092,1,1
"8",0,0.0393715975806117,5.16794098073646,1,0
"8",0,-1.93535807635635,4.43389066710403,0,0
"8",0,-1.80916006024927,3.91388175938865,0,1
"8",1,1.71740273013711,4.33469720443984,0,1
"8",1,1.07714215479791,5.71484835594934,1,0
"8",0,-1.19567753560841,4.56833889961807,0,0
"8",0,0.601046001538634,5.22761493994009,1,1
"8",1,0.615066729485989,6.2949457956703,1,0
"8",0,-0.418984954245389,5.57833494046946,0,0
"8",0,1.24921931419522,6.36467278147354,1,1
"8",0,0.188093670643866,3.29842019733959,0,1
"8",0,1.54053060617298,4.71932372028621,1,1
"8",1,0.213255950249732,5.06506801949219,0,0
"8",1,1.62419244647026,5.57858929160851,1,1
"8",0,0.349845468066633,3.83079337847103,0,1
"8",0,-0.306145396083593,5.80618485544729,0,0
"8",1,1.7983412919566,5.30739007616233,1,0
"8",1,0.836151613853872,5.26380601360472,0,0
"8",0,-0.346778367646039,5.50848479160505,1,1
"8",0,-1.92654366511852,4.88364156012301,1,1
"8",1,0.266936331056058,5.92554609849911,1,0
"8",1,-0.0397461876273155,5.64822977373149,1,0
"8",0,1.51469608489424,4.8497906258323,1,1
"8",0,1.25141075160354,6.0403770193407,0,1
"8",1,1.41639991011471,5.29255868494618,0,0
"8",0,-0.528416208922863,5.66875139943946,0,0
"8",1,1.49579965136945,4.40582235837578,0,0
"8",1,-1.39464731421322,6.58043183698592,1,0
"8",0,-0.872753321193159,4.99601105565002,1,1
"8",0,0.666820631362498,5.84784276889348,0,0
"8",1,1.90953430719674,4.89988347410731,0,1
"8",1,0.330958946608007,4.7203700930194,0,0
"8",0,0.106360318139195,5.78443824528001,1,1
"8",0,-1.75687110051513,3.41538335540883,0,0
"8",1,1.87615545466542,5.47836614779403,0,1
"8",0,-1.51905148569494,5.39356637299481,1,0
"8",0,-1.64654679596424,2.30467063087548,0,0
"8",0,1.52305645961314,5.36837732853326,1,1
"8",1,0.0334825189784169,2.83158225265299,1,1
"8",0,-0.650020010769367,5.65980437689272,1,1
"8",1,1.57733850181103,4.54608626661881,1,1
"8",0,-1.87211348768324,4.30506317476511,1,0
"9",0,-1.05108121037483,4.99315369682733,0,0
"9",1,0.745961404405534,6.37305204498399,0,0
"9",0,-1.09672630671412,4.36467692278211,0,0
"9",0,-0.726021647453308,5.55810329394878,1,1
"9",0,-1.30406473297626,5.34115786842188,0,1
"9",1,1.20571833476424,3.82048137085844,1,0
"9",0,-1.4148717680946,3.25897798266603,0,1
"9",1,1.29086956661195,3.00741422876086,1,0
"9",1,-0.676008685491979,5.55127421146789,1,0
"9",1,-0.503322448581457,4.9652579384687,0,0
"9",0,0.518981695175171,6.85057170361062,0,1
"9",0,-1.61346502788365,5.57367510826304,1,1
"9",0,-1.91202513873577,5.84969589108261,1,0
"9",0,1.97217912133783,6.33438358533495,1,1
"9",0,0.335755382664502,4.49928090203503,0,1
"9",1,1.12729226052761,5.51009792822849,1,0
"9",0,1.56758449040353,5.86879327024415,1,1
"9",0,1.01946181431413,6.36935168800303,0,1
"9",0,1.91681492049247,5.76265114632637,0,1
"9",0,-1.82341172825545,5.42114717303733,1,0
"9",1,1.61360353883356,4.13177595272878,1,0
"9",1,1.46200325619429,5.72956036095769,0,0
"9",1,1.10163036547601,5.50026587241829,0,1
"9",0,-0.492734332568944,5.63425025370691,0,1
"9",0,-1.83156780526042,5.42364504557226,0,1
"9",1,-0.542355673387647,4.79816195529,1,0
"9",0,-0.904994920827448,4.92313410156599,1,0
"9",0,1.40186992287636,5.68736411328152,1,1
"9",1,-0.550393150188029,5.17163150692454,0,0
"9",0,-0.782088837586343,4.16989142567301,0,0
"9",0,1.03654135763645,4.70984088019433,1,1
"9",1,1.37933849729598,3.68087427582349,0,0
"9",1,-0.168313755653799,4.03296809733109,1,0
"9",1,0.918526657857001,4.85538892986448,1,0
"9",1,-1.58368545584381,3.20186744362507,1,0
"9",0,-1.1200672890991,3.31145752540842,1,1
"9",1,1.8158049909398,6.10256519943608,1,0
"9",1,1.00815016496927,4.42338107578856,0,0
"9",1,1.27582153305411,3.14830827044851,0,1
"9",0,-0.328891593031585,4.88713676057102,1,1
"9",1,0.375353972427547,6.32106926722151,1,0
"9",0,1.19529423117638,5.66225429693464,1,1
"9",1,1.55363460164517,5.44138319835364,0,0
"9",1,-0.459233626723289,6.18374591227984,0,0
"9",0,-1.63871166296303,4.22849855889911,1,1
"9",0,0.502974548377097,5.72968919135204,0,1
"9",0,0.982544869184494,4.41291438422114,1,1
"9",0,-1.65848617069423,5.00076418636251,0,1
"9",0,-0.797929555177689,7.21446531934013,0,1
"9",0,0.458248629234731,5.96943439570926,0,1
"9",0,1.01172823179513,5.76800771371721,0,1
"9",1,1.66822853218764,3.89167208818184,1,1
"9",0,-0.0969979772344232,4.21376408000529,0,1
"9",1,0.268477864563465,7.2841164802616,0,0
"9",1,0.946481384336948,3.90669923602669,0,1
"9",1,1.4297896977514,5.21447937528507,0,1
"9",0,1.63658601790667,5.89257105963707,1,1
"9",0,-1.77447109855711,6.01875797234226,0,0
"9",1,0.0116332164034247,6.08911201091924,1,0
"9",0,-0.597820907831192,4.83687101011478,1,1
"10",1,1.38222449179739,4.17901330288,0,1
"10",0,1.22574065532535,4.69274276701136,1,1
"10",0,-1.5306750908494,4.09790199146054,0,1
"10",1,0.850746219977736,5.62706874311498,1,1
"10",0,-1.0589245678857,6.12035502842611,0,1
"10",1,-1.70017299521714,7.12721355249353,0,0
